"Feature","Gain","Cover","Frequency","pos","explicacion_final"
"iter_5_var_240",0.000259794616458567,0.00017877242909109,0.000696540515439981,592,"((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_/_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos)))"
"iter_5_var_544",0.000259511149248883,0.000480633508167797,0.000696540515439981,593,"(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo)))_/_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))"
"iter_5_var_136",0.000259115142905068,0.000288816638230702,0.000696540515439981,594,"((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))_x_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"iter_5_var_396",0.000259060807697026,0.000469531125049853,0.000464360343626654,595,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos)))_/_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"canarito71",0.000258774337546172,0.000282818601530761,0.000696540515439981,596,NA
"iter_5_var_119",0.000257232872813418,0.000651414283776156,0.000580450429533318,597,"((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))_x_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))"
"iter_5_var_777",0.000257133659527228,5.44635481435939e-05,0.000348270257719991,598,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_+_((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_61",0.000256186931325575,0.00031758659076853,0.000696540515439981,599,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))_x_((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))"
"iter_5_var_747",0.000252312629610127,0.00105462327809514,0.000696540515439981,600,"((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))_+_((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_493",0.000252090781994213,0.000395217340836253,0.000580450429533318,601,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos))))_/_((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))"
"iter_5_var_174",0.000251103426323082,0.000435777130555054,0.000580450429533318,602,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_x_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))"
"iter_5_var_469",0.000250682867495815,0.000128846077763497,0.000464360343626654,603,"((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_/_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_(cproductos_tend6_/_ccomisiones_mantenimiento_tend6))"
"iter_5_var_319",0.000250417994327072,0.000217149552159769,0.000580450429533318,604,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))"
"iter_5_var_30",0.000250293784995029,0.000125236943932587,0.000580450429533318,605,"((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_x_((((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_217",0.000247611831195414,0.000377773193986853,0.000580450429533318,606,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))"
"iter_5_var_275",0.000247002898295512,8.54505400346951e-05,0.000580450429533318,607,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))_/_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"canarito70",0.00024633580890935,0.000165693615541934,0.000580450429533318,608,NA
"iter_5_var_454",0.000245740588491994,0.000409653876159894,0.000580450429533318,609,"((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_/_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))"
"iter_5_var_606",0.000244960528269258,0.000179855169240363,0.000464360343626654,610,"((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))_/_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))"
"iter_5_var_313",0.000243815881101393,9.57623509801531e-05,0.000464360343626654,611,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))"
"iter_5_var_304",0.000243283765144454,0.000790692476946142,0.000464360343626654,612,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_/_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))"
"iter_5_var_60",0.000242871527263177,0.000106985038559127,0.000696540515439981,613,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))_x_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"iter_5_var_596",0.000242755747988731,0.000178823988145817,0.000464360343626654,614,"((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))_/_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"iter_5_var_530",0.000238321993114934,0.000660265254837674,0.000580450429533318,615,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))_/_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))"
"iter_5_var_311",0.000238308375512046,0.000102258791875792,0.000580450429533318,616,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"iter_5_var_435",0.0002365724525486,0.000176830371363029,0.000580450429533318,617,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_279",0.000233742555270539,0.000260046685692875,0.000580450429533318,618,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))_/_((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))"
"iter_5_var_209",0.000233067944299503,9.73778680282748e-05,0.000580450429533318,619,"(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_(cproductos_tend6_/_ccomisiones_mantenimiento_tend6))_x_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))"
"iter_4_var_345",0.000231488337944305,8.36116004160884e-05,0.000348270257719991,620,"(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo)))_/_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))"
"iter_5_var_215",0.000229774986851454,0.00100909663277094,0.000348270257719991,621,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_782",0.000229746615461775,0.000113378361345311,0.000464360343626654,622,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_+_((ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)_/_(mprestamos_personales_+_mtarjeta_visa_consumo))"
"iter_3_var_407",0.000229471803648875,7.05499732185083e-05,0.000464360343626654,623,"((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos))_/_(mcomisiones_mantenimiento_tend6_/_mpasivos_margen_lag1)"
"iter_5_var_111",0.000229366662756063,0.000165401447565146,0.000580450429533318,624,"((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))_x_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"canarito31",0.00022897546918289,0.000259634213255056,0.000580450429533318,625,NA
"iter_5_var_774",0.00022800229327662,0.000325561057899684,0.000464360343626654,626,"((((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_(cproductos_tend6_/_ccomisiones_mantenimiento_tend6))"
"iter_5_var_683",0.000227205612509825,0.000102533773501004,0.000232180171813327,627,"((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual))_+_(((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_(cproductos_tend6_/_ccomisiones_mantenimiento_tend6))"
"iter_5_var_438",0.000226468599187841,9.15173221409396e-05,0.000580450429533318,628,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen_lag1)_+_(mcuenta_debitos_automaticos)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))"
"iter_5_var_134",0.000225596894703617,0.000178944292606847,0.000580450429533318,629,"((((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_x_((mcuenta_debitos_automaticos)_+_(mpayroll_+_Visa_mpagominimo))))_x_((((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen)))_+_(((mcaja_ahorro_+_mprestamos_personales)_x_(mpayroll_+_Visa_mpagominimo))_x_(cproductos)))"
"iter_5_var_132",0.00022519957190455,0.000449629329925119,0.000464360343626654,630,"((((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_x_(mcaja_ahorro_+_mprestamos_personales))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_x_((mcomisiones_mantenimiento_tend6_/_ctrx_quarter)_/_(cproductos))"
"iter_5_var_628",0.000225072969233139,0.000217785447168073,0.000464360343626654,631,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_+_((ccomisiones_mantenimiento_tend6_/_mcaja_ahorro_lag1)_/_(mprestamos_personales_+_mtarjeta_visa_consumo))"
"iter_5_var_660",0.000224724727681061,8.97127552254844e-05,0.000116090085906664,632,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo))))_+_((((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo))_x_((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_11",0.00022462114755862,0.000318514653753621,0.000580450429533318,633,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_x_((((mprestamos_personales_+_mcuentas_saldo)_+_(mpayroll_x_ctarjeta_visa_transacciones))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((ctrx_quarter_+_mpayroll)_x_(mcaja_ahorro_+_mprestamos_personales))_+_(ctrx_quarter_x_mrentabilidad_annual)))"
"iter_5_var_227",0.000224522923392862,0.00317588309403688,0.000696540515439981,634,"((((mcaja_ahorro_+_mprestamos_personales)_+_(mtarjeta_visa_consumo_+_mpasivos_margen_lag1))_x_((ctrx_quarter_+_mpayroll)_+_(mtarjeta_master_consumo)))_+_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mprestamos_personales_+_mcuentas_saldo))_+_((ctrx_quarter_+_mpayroll)_x_(mtarjeta_visa_consumo_+_mpasivos_margen))))_/_(((mpayroll_+_mtarjeta_visa_consumo)_+_(mcaja_ahorro_+_mprestamos_personales))_+_((mtarjeta_visa_consumo_+_mpasivos_margen)_+_(mtarjeta_master_consumo)))"
